state,new_listing,title,condition,inventory,sku,make,model,description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,id,preorder_lead_time,preorder_ship_date,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin
live,false,D'Addario PW-CT-20 Chromatic Pedal Tuner 2020s Silver,Brand New,6,rev-41027661,D'Addario,PW-CT-20 Chromatic Pedal Tuner,"The D’Addario Chromatic Pedal Tuner is the perfect combination of innovation, simplicity, and style. Housed in a rugged aluminum enclosure, the tuner features fast note detection, superb accuracy, wide calibration range, and true bypass wiring with an easily accessible foot switch. The tuner’s full-color vertical display allows for quick intuitive tuning at home, in the studio, or onstage. Dimensions (W H D): 2.8 x 2.3 x 5.8"" / 71.1 x 58.4 x 147.3 mm - Weight: 12.5 oz / 354.4 g",2020s,Silver,89.99,accessories,tuners,,https://images.reverb.com/image/upload/s--5vLF0zwW--/v1622846305/ok6qu3do6z03mo5hsycj.png,https://images.reverb.com/image/upload/s--GSfnt42e--/v1622846306/unjc4qlldullekibq1uz.png,https://images.reverb.com/image/upload/s--bHuxtLVF--/v1622846307/spha94fenliirux0vmox.png,https://images.reverb.com/image/upload/s--gPjg85aQ--/v1622846309/j9bfcajsxh3shneyexaq.png,https://images.reverb.com/image/upload/s--4cg2H4l0--/v1622846308/f5awaek8ks0lrumsyvxu.png,,,,,,,,,,,,,,,,,,,,,,true,9.99,,false,,,false,00019954242435,false,2021-06-04T22:41:04Z,https://reverb.com/item/41027661-d-addario-pw-ct-20-chromatic-pedal-tuner-2020s-silver,,41027661,,,0.5,6.0,false,
live,false,D'Addario PW-CT-23 Chromatic Pedal Tuner Plus 2020s Black,Brand New,6,rev-41027698,D'Addario,PW-CT-23 Chromatic Pedal Tuner Plus," The D’Addario Pedal Tuner Plus boasts the speed and accuracy of our original Pedal Tuner, plus two new features. First, it has a high-quality signal buffer, to maintain your sound across long cable runs and prevent signal loss through your effects chain. Second, it includes a programmable countdown timer to keep track of your set or session time. All of that combines to make a standout multipurpose pedalboard tool — keeping you in tune and on time.<br> ",2020s,Black,119.99,accessories,tuners,,https://images.reverb.com/image/upload/s--6w-NKdrw--/v1622846766/sdt9wxkxyzilvsmrymbg.png,https://images.reverb.com/image/upload/s--6jKIH64D--/v1622846769/jsv9lopmbznm1pdl4txm.png,https://images.reverb.com/image/upload/s--jgOYlMqS--/v1622846768/r9p1vemp6c9xe8mmi087.png,https://images.reverb.com/image/upload/s--Yvzy8Q36--/v1622846768/sj4wc0hs1ivr68e6wtt4.png,https://images.reverb.com/image/upload/s--LLercU9y--/v1622846766/hxda7x6e9ldfre04a0r0.png,,,,,,,,,,,,,,,,,,,,,,false,9.99,,false,,,false,00019954314620,false,2021-06-04T22:46:56Z,https://reverb.com/item/41027698-d-addario-pw-ct-23-chromatic-pedal-tuner-plus-2020s-black,,41027698,,,0.5,10.5,false,
live,false,Planet Waves PW-CT-12 NS Micro Clip-On Guitar Tuner,Brand New,5,rev-41027740,D'Addario,PW-CT-12 Planet Waves Micro Headstock Tuner," The D'Addario Micro Headstock Tuner is a feature-packed tuner your audience will never see. This highly accurate tuner features a full-color display with four selectable viewing angles (two vertical, two horizontal) in a housing that blends with the aesthetics of any instrument. The advanced tuning algorithms allow you to tune in noisy environments, while the ratchet clamp securely attaches to the instrument to hang tight during live performance. It’s so small, convenient, and accurate, you’ll want one for every instrument you own.  <br> ",2011 - 2020,Black,20.99,accessories,tuners,,https://images.reverb.com/image/upload/s--pzrlXYvz--/v1622846971/dkd36wam5zehzp77fpc3.png,https://images.reverb.com/image/upload/s--86Gf7FGV--/v1622846972/jlgciiuqn8mzmty2jp27.png,https://images.reverb.com/image/upload/s--6w1K4Ajn--/v1622846973/aoafgx9g5tohpvfyn29i.png,https://images.reverb.com/image/upload/s--smcd_6Hz--/v1622846975/qicteexmov8wqfdhq2de.png,https://images.reverb.com/image/upload/s--AUROohr3--/v1622846981/dynvzoqjkp54la9vbpyg.png,,,,,,,,,,,,,,,,,,,,,,true,4.99,,false,,,false,,false,2021-06-04T22:51:00Z,https://reverb.com/item/41027740-planet-waves-pw-ct-12-ns-micro-clip-on-guitar-tuner,,41027740,,,0.5,1.5,false,
live,false,Music Nomad MN108 Premium 5pc Guitar Care Kit,Brand New,6,rev-41027870,Music Nomad,MN108 Premium 5pc Guitar Care Kit,"The Ultimate Professional Grade Five-piece Care Pak contains one each of our most popular items to care for stringed instruments. The Guitar ONE is an All in 1 cleaner, polish and wax for everyday cleaning. The Guitar Polish is for deeper cleaning and polishing to restore and revive dull, hazy, scratched and scuffed finishes. It also removes oxidation from guitar hardware. Our Fretboard F-ONE Oil helps clean &amp; condition the fretboard. We include 2 premium quality microfiber towels. CAUTION: We always recommend to use caution on gold plating and either test a small area first and rub very lightly. If you love your gold plating and not sure then we recommend not using this product. See FAQs for more details on this.",2010s,Standard,31.99,accessories,,,https://images.reverb.com/image/upload/s--walWYtXO--/v1622847881/zfrx25naiuhkwak5yu2q.jpg,https://images.reverb.com/image/upload/s--znPCXKER--/v1622847883/dmkx6pvnj6gbnhgvf8d2.jpg,https://images.reverb.com/image/upload/s--dgmLXFRG--/v1622847884/hhmwf1z1ijgiou6h8qfo.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,9.99,,false,,,false,,false,2021-06-04T23:06:24Z,https://reverb.com/item/41027870-music-nomad-mn108-premium-5pc-guitar-care-kit,,41027870,,,0.5,3.0,false,
live,false,"Music Nomad MN208 Premium 17x36"" Instrument Work Mat",Brand New,4,rev-41027978,Music Nomad,"MN208 Premium 17x36"" Instrument Work Mat","Music Nomad has developed a better way to work on your musical instrument. Perfect for your Guitar, Bass, Banjo, Mandolin, Ukulele, Brasswind &amp; Woodwinds. Forget laying your instrument on a towel or directly on a hard surface where it may become damaged. Our large, high performance work mat is made specifically for musical instruments &amp; is like no other. Developed using a special TPE material that is safe on all finishes, our mat is odorless &amp; contains NO rubber, PVC, lead, latex, dioxins or chloride. Our specially designed textured, anti-slip surface provides traction while you work. It is durable, yet soft, to help avoid scratching your prized instrument. Music Nomad's instrument Work Mat helps you do repairs and maintenance safely &amp; securely.",2010s,Black,16.99,accessories,,,https://images.reverb.com/image/upload/s--7Q5M17jm--/v1622848363/achoqpwu7hvmjyxajto4.jpg,https://images.reverb.com/image/upload/s--Pz9AINfN--/v1622848326/ur9omesofg7cbvv6uvbk.jpg,https://images.reverb.com/image/upload/s--GUDmuWcW--/v1622848325/vw9nu5ln4n8sz0giulhn.jpg,https://images.reverb.com/image/upload/s--na_4I3wo--/v1622848327/w6m4vgovmdqgteofk0gj.jpg,,,,,,,,,,,,,,,,,,,,,,,true,9.99,,false,,,false,,false,2021-06-04T23:13:35Z,https://reverb.com/item/41027978-music-nomad-mn208-premium-17x36-instrument-work-mat,,41027978,,,0.5,3.5,false,
live,false,Music Nomad MN100 Guitar Detailer - For Matte and Gloss Finishes,Brand New,10,rev-41028022,Music Nomad,MN100 Guitar Detailer - For Matte and Gloss Finishes,"Nothing plays like a clean guitar. MusicNomad's detailer puts everything you need to care for your guitar in one easy spray and wipe product. It works great on both matte/satin &amp; gloss finishes. A single spritz from our atomizer cleans fingerprints, dust &amp; smudges on your guitar finish like no other product. Whether you are cleaning your electric guitar, acoustic guitar, bass guitar or ukulele we just made your care and maintenance easier. Our special formulation is infused with gloss enhancers &amp; UV protectants to restore your guitar to its original showroom look. Our anti-static agents help reduce dust from binding to your guitar. Small in size but big in results you can take it everywhere, and it even smells great.","","",8.99,accessories,tools,,https://images.reverb.com/image/upload/s--QeDwHRGX--/v1622848727/nljhkdhjuriesnutmp3q.png,,,,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,00857047002005,false,2021-06-04T23:20:02Z,https://reverb.com/item/41028022-music-nomad-mn100-guitar-detailer-for-matte-and-gloss-finishes,,41028022,,,0.5,3.0,false,
live,false,Music Nomad MN140 Premium Guitar Care Kit - 3 pc,Brand New,11,rev-41028056,Music Nomad,MN140 Premium Guitar Care Kit - 3 pc,"Music Nomad's Professional Grade Three-Piece Guitar Care Kit contains one each of our most popular items to care for stringed instruments. The Guitar ONE (2 oz. bottle) is an all-in-1 cleaner, polish, and wax for everyday cleaning and polishing for gloss finishes in one easy step. (Not recommended for satin/matte finishes.) Great for the body, back of neck, and finished fretboards. The streak-free, organically formulated proprietary formula has UV protectants, gloss enhancers, and even smells amazing. The 100 percent natural Fretboard F-ONE Oil (0.5 oz.) helps clean, condition, restore, and protect your unfinished rosewood, ebony, or maple fretboard and contains no lemon oil, petroleum, wax, or water. Also included is a large 12-inch x 12-inch premium suede microfiber cloth to be used with these products or by itself to clean fingerprints, sweat, dust, and grime.","","",15.99,accessories,tools,,https://images.reverb.com/image/upload/s--ghvV0mcQ--/v1622849004/tcvbvmehqf0enu9qgzbl.jpg,https://images.reverb.com/image/upload/s--_-x-Yppx--/v1622849002/f5cfbsu7gy9w9lrh8b3r.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,00857047002371,false,2021-06-04T23:24:05Z,https://reverb.com/item/41028056-music-nomad-mn140-premium-guitar-care-kit-3-pc,,41028056,,,0.5,5.5,false,
live,false,Music Nomad MN105 Fretboard F-ONE Oil - Cleaner & Conditioner,Brand New,9,rev-41028110,Music Nomad,MN105 Fretboard F-ONE Oil - Cleaner & Conditioner,"F-ONE gives wood its life back. F-ONE is formulated using a complex mixture of the finest ultra refined tree and seed oils to clean, condition &amp; protect your fretboard/fingerboard. 100% free of any lemon oil extracts, waxes, petroleum distillates, silicone, and water. We chose not to use any lemon oil because it contains d-limonene, which is a strong solvent that is used to remove paint and glue. In addition, we believe the high acidity levels of lemon oil can dry out the fretboard over time and require more frequent fretboard care. F-ONE leaves your fretboard looking new, playing great and feeling smooth, never sticky or tacky. Our revolutionary formula penetrates &amp; conditions the wood to dry fast and give it a new look for months. We use 100% naturally produced oils and is safe on all unfinished rosewood, ebony and maple fretboards. F-ONE oil is preferred by some of the most respected repair shops in the world.","","",8.99,accessories,tools,,https://images.reverb.com/image/upload/s--qb1yTznf--/v1622849335/mhust0tmvqh7mme5rxbi.png,https://images.reverb.com/image/upload/s--2CQ_hN9h--/v1622849340/e8tkcz6ds8qkpr1vldvm.jpg,https://images.reverb.com/image/upload/s--Eh24fg2m--/v1622849341/zfivxracb50i9sleftl6.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,00857047002128,false,2021-06-04T23:30:12Z,https://reverb.com/item/41028110-music-nomad-mn105-fretboard-f-one-oil-cleaner-conditioner,,41028110,,,0.5,2.5,false,
live,false,Music Nomad MN107 Amp and Case Cleaner/Conditioner,Brand New,12,rev-41028247,Music Nomad,MN107 Amp and Case Cleaner/Conditioner,"Just buy a new or used amp? Looking to restore your old amp to a like new shine? Clean, condition, preserve &amp; shine your amp or case with our special formula. It works great on all tolex, leather, vinyl &amp; rubber AMPS, CASES, DRUM CHAIRS &amp; ELECTRONIC RUBBER PADS and delivers a long lasting dry to touch new shine finish. Our proprietary formula embeds itself safely in fibers of leather, vinyl &amp; rubber creating a moisture resistant barrier. It does not attract dust because it is non greasy. We even add UV protectants. This product contains no harsh chemicals and is 100% non abrasive.",2010s,Standard,9.99,accessories,,,https://images.reverb.com/image/upload/s--Ja7cYWxF--/v1622849653/nhs2har0mqf0youlueoq.png,https://images.reverb.com/image/upload/s--Fr25OnkI--/v1622849657/t8worjulzdq3i3mezvri.jpg,https://images.reverb.com/image/upload/s--dRxeao7Q--/v1622849654/jcuptawdqemoyndqmvgz.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,,false,2021-06-04T23:36:06Z,https://reverb.com/item/41028247-music-nomad-mn107-amp-and-case-cleaner-conditioner,,41028247,,,0.5,1.0,false,
live,false,Music Nomad MN219 GRIP Puller - Premium Bridge Pin Puller,Brand New,5,rev-41028281,Music Nomad,MN219 GRIP Puller - Premium Bridge Pin Puller,"Pulling bridge pins just got a whole lot easier, safer and more fun! Music Nomad's patent pending GRIP Puller's innovative design allows you to easily pull bridge pins. Simply slide under the pin to GRIP and pull straight up.  Alternately, use a rocking motion to roll back and lift the pin. It’s that easy. The ergonomic, rubber lined comfort grip design has no moving parts and is a one-handed operation. Metal free construction with a rubber exterior makes it safe on delicate wood and all bridge pin types used on acoustic guitars. That's Music Nomad quality - raising the bar in equipment care.","","",7.99,accessories,tools,,https://images.reverb.com/image/upload/s--G5ySYYK9--/v1622849990/gzuc2edvjd4hhhrjjroe.jpg,https://images.reverb.com/image/upload/s--YCebyC_p--/v1622849992/guvjxyf6bokmwxcskhov.jpg,https://images.reverb.com/image/upload/s--dSnMjp-z--/v1622849993/cv2a8zrw7z1mtbim6lvr.jpg,https://images.reverb.com/image/upload/s--Jz5C9rKc--/v1622849996/w9oaz0z9ikbq9ta1sqll.jpg,,,,,,,,,,,,,,,,,,,,,,,true,4.99,,false,,,false,00857047002838,false,2021-06-04T23:40:31Z,https://reverb.com/item/41028281-music-nomad-mn219-grip-puller-premium-bridge-pin-puller,,41028281,,,0.5,5.0,false,
live,false,Music Nomad MN-200 Edgeless Flannel Polishing Cloth,Brand New,10,rev-41028302,Music Nomad,MN-200 Edgeless Flannel Polishing Cloth,"The Music Nomad All Purpose Edgeless 100% Pure Flannel Non-Treated Polishing Cloth comes from a company that's passionate about helping independent musicians. This specially designed 100% Flannel Polishing Cloth is safe on all surfaces. Also, the non-hemmed edge is used to avoid scratching your prized instrument, prolonging that fresh-from-the-showroom feel through superior design and quality.",2010s,Orange,4.99,accessories,,,https://images.reverb.com/image/upload/s--rKZO47Np--/v1622850178/lt5o7yiey62iiya9o5nz.jpg,https://images.reverb.com/image/upload/s--33tHXj49--/v1622850181/tcnadypcxjeryslbkjrx.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,4.99,,false,,,false,,false,2021-06-04T23:43:40Z,https://reverb.com/item/41028302-music-nomad-mn-200-edgeless-flannel-polishing-cloth,,41028302,,,0.5,4.5,false,
live,false,Music Nomad MN204 The Nomad Tool Set - The Original Nomad Tool & The Nomad Slim,Brand New,2,rev-41028331,Music Nomad,MN204 The Nomad Tool Set - The Original Nomad Tool & The Nomad Slim,"Our innovatively designed and patented Nomad Tool paired with our small yet powerful Nomad Slim is the perfect team to easily maintain the quality, sound and cleanliness of your equipment. The Nomad Tool extends the life &amp; preserves the tone of your strings while keeping the body &amp; hardware looking like new without any cleaning solutions. The Nomad Tool’s microfiber pad cleans on top AND underneath guitar strings in seconds. The dual sided microfiber pad protects the frets and fretboard from damage when cleaning underneath your strings while at the same time cleaning them. The Nomad Tool’s large pad is also great for removing dust, grime and fingerprints on the instrument’s body and hard to reach areas. The super soft, brush fibers on the opposite end helps you guard against dust buildup and provides delicate care for the body, bridge, pickups, saddles, tuners, headstock and more. Trying to clean those hard to reach areas?  The Nomad Slim gives you the ability to get in between pick-ups and under floating bridges, floating pick guards, strings on your headstock and more.  Cleaning off dust &amp; grime is a critical step before you apply any polish to avoid scratching the finish. The Nomad Tool and Nomad Slim can be used on all electric and acoustic stringed instruments, drums, mixers, computers, pedals and more.","","",12.99,accessories,tools,,https://images.reverb.com/image/upload/s--xObIMFvE--/v1622850413/yyzvab3w1ez0a2pzyk5c.png,https://images.reverb.com/image/upload/s--nl_jIoPB--/v1622850414/fsb26ghlmfakrv1kfzcc.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,00857047002760,false,2021-06-04T23:47:53Z,https://reverb.com/item/41028331-music-nomad-mn204-the-nomad-tool-set-the-original-nomad-tool-the-nomad-slim,,41028331,,,0.5,5.0,false,
live,false,Music Nomad MN227 The Octopus 8 'n 1 Tech Tool,Brand New,2,rev-41028363,Music Nomad,MN227 The Octopus 8 'n 1 Tech Tool,"Forget lugging around a bunch of screwdrivers, nut drivers &amp; wrenches when The Octopus 8 'n 1 Tech Tool can handle the job! Music Nomad's patent pending, innovative design is perfect for tightening or loosening output jacks, strap locks, control pots, tuning machine bushings &amp; screws. It features both a Phillips &amp; flat blade screwdriver with our reversible shaft design and is engineered for the most popular hex wrench sizes: 10mm, 12mm, 14mm, 1/2"" &amp; 7/16"". Remove the screwdriver and use the 1/2"" narrow profile hex wrench for tightening sunken pots and Tele cups. Just say no to metal. Our hex wrenches are made with strong ballistic nylon material that can handle any job without the worry of scratching your hardware or finish. Small in size but big in results our 6""/15cm overall length is a must have for every guitar case.","","",13.99,accessories,tools,,https://images.reverb.com/image/upload/s--5oZ6Wll2--/v1622850674/lgkuojy1v7qn1oytmts3.jpg,https://images.reverb.com/image/upload/s--JoBg918k--/v1622850741/jakmuqfuiib74be3pvv8.jpg,https://images.reverb.com/image/upload/s--PeLe7H33--/v1622850673/i97qtjdkptpwbwkceli8.jpg,https://images.reverb.com/image/upload/s--Q0EZYZwF--/v1622850672/fxfyuaezq8p8qimhjpan.jpg,,,,,,,,,,,,,,,,,,,,,,,true,7.99,,false,,,false,00857047002630,false,2021-06-04T23:53:06Z,https://reverb.com/item/41028363-music-nomad-mn227-the-octopus-8-n-1-tech-tool,,41028363,,,0.5,5.5,false,
live,false,"Music Nomad MN221 GRIP Winder - Rubber Lined, Dual Bearing Peg Winder",Brand New,3,rev-41028403,Music Nomad,"MN221 GRIP Winder - Rubber Lined, Dual Bearing Peg Winder","Changing strings just got a whole lot easier, safer and more FUN! Music Nomad’s patented GRIP Winder has a built in dual bearing design that makes turning the GRIP Winder handle effortless, silent and super fast. Our ergonomic and non-slip grip handle gives you total control and comfort. Our innovative GRIP technology smoothly and silently slips over your tuning pegs for a scratch free &amp; clank free operation compared to traditional plastic peg winders. Our contoured design fits virtually all tuning pegs both big and small. Our narrow profile keeps you from hitting close fitted pegs on 12 string and electric guitars. As an added bonus we have designed a 10mm ballistic nylon hex wrench in the bottom for safely tightening the most popular size (10mm) of tuning machine bushings. It’s perfect for electric and acoustic guitar, bass, banjo, mandolin, ukulele and orchestral strings. Using the highest quality materials including a carbon steel shaft. Don’t lose it or loan it, you’ll look forward to the next time you change your strings. That’s Music Nomad quality – raising the bar in equipment care.","","",14.99,accessories,tools,,https://images.reverb.com/image/upload/s--SSsYA2s8--/v1622850995/ne0sxuoihnsi1ibxyzyw.jpg,https://images.reverb.com/image/upload/s--Z2R0FzUJ--/v1622850998/c0gzxnt2ueghrwfohun6.jpg,https://images.reverb.com/image/upload/s--r28BSmzo--/v1622850999/offhxubx2madunu8jviz.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,4.99,,false,,,false,00857047002609,false,2021-06-04T23:57:15Z,https://reverb.com/item/41028403-music-nomad-mn221-grip-winder-rubber-lined-dual-bearing-peg-winder,,41028403,,,0.5,5.5,false,
live,false,"Music Nomad MN103 The Guitar ONE - All in 1 Cleaner, Polish, Wax for Gloss Finishes",Brand New,1,rev-41028430,Music Nomad,"MN103 The Guitar ONE - All in 1 Cleaner, Polish, Wax for Gloss Finishes","The first one step answer to effortlessly achieving a show perfect shine. An ultra slick, streak free, high shine gloss magnifier, organically formulated to clean, polish, wax and protect for gloss finishes. The Guitar ONE is infused with white Brazilian carnauba wax that delivers an acoustically transparent durable shield with a high gloss shine that protects your instrument's finish. Safe on all lacquer finishes including nitrocellulose. Not recommended for matte finishes. Musicians, repair shops, guitar techs, instrument makers and collectors around the world use our most popular guitar care polish, The Guitar ONE. We just made guitar care and maintenance easier, while not compromising on quality.","","",9.99,accessories,tools,,https://images.reverb.com/image/upload/s--_9-yc2Xs--/v1622851180/rsdlx2efyxo0hbst1ubs.png,,,,,,,,,,,,,,,,,,,,,,,,,,true,4.99,,false,,,false,00857047002036,false,2021-06-05T00:00:05Z,https://reverb.com/item/41028430-music-nomad-mn103-the-guitar-one-all-in-1-cleaner-polish-wax-for-gloss-finishes,,41028430,,,0.5,3.0,false,
live,false,Knaggs Steve Stevens SSC Galaxy Graphic by Nicholas Ralph Gold Harware Tier 2 Bare Knuckle #38 OHSC,Very Good,1,rev-41089113,Knaggs,Steve Stevens SSC,"Knaggs SSC Tier 2 Steve Stevens finished in Galaxy graphic by Nicholas Ralph serial #38. This stunning guitar is a piece of artwork that shreds! Featuring a mahogany body with a multiply bound carved maple top, mahogany neck and rosewood fingerboard and of course the ebony headstock overlay with Steve Steven’s signature Ray Gun inlay! Equipped with Bare Knuckle Steve Stevens SSC dual Humbucker pickups controlled by a classic 2 volume &amp; 2 tone knobs along with 3-way pickup selector switch layout. The Galaxy graphic is mesmerizing and features a look into a deep and dark galaxy with planets illuminating across the top, back, and sides of the entire body as well as down the back of the neck to the end of the headstock. This graphic is truly amazing! The 24.75” scale length neck has off-set pearl block inlays, 22 frets and a comfortable yet very easy playing neck profile. The vintage Kluson style tuning machines with the help of Tone Pros locking Tune-O-Matic bridge and locking stop tailpiece keep very accurate intonation, tuning stability and hardware to body contact for enhanced performance and maximum resonance. <br><br>This guitar is in very good condition however there are some finish stress cracks in several places which are near the volume control knobs, across the front and back of the body, as well as several on the back of the headstock with a chip at the tip of the headstock. There are also some light scuffs along the sides of the body and a ding on the back of the body at the control cavity (see photos). Freshly re-strung with 10-46 gauge strings and setup in standard tuning with low, and fast playing action. This guitar is setup to shred! The looks, playability and sounds of this guitar are fantastic, this is a truly unique and amazing guitar! Comes with the original Knaggs hardshell case and case candy, no COA or paper work.  <br> <br>  <br>  Specifications:<br><br>* Make: Knaggs<br>* Model: SSC T2<br>* Finish: Galaxy by Nicholas Ralph<br>* Country of Origin: USA<br>* Serial # 38<br>* Condition: Excellent<br>* Weight: 8lbs 15.1oz<br>* Body Type: Solid<br>* Body Wood: Mahogany<br>* Top Wood: Maple<br>* Binding: Multiply<br>* Scale Length: 24.75<br>* Neck Joint: Set<br>* Neck Wood: Mahogany<br>* Fingerboard: Rosewood<br>* Radius: 12”<br>* Headstock Veneer: Ebony Ray Gun<br>* Headstock Inlay: RayGun <br>* Neck Profile: .890/.900 to .990/.100 <br>* Inlays: SSC Pearl Blocks<br>* Nut: Bone<br>* Nut Width: 1.642”<br>* Frets: 22 Medium<br>* Pickups: Bareknuckle SSC Humbuckers<br>* Controls: 2-Master Volume, 2 Master Tone <br>* Switch: 3-way Toggle<br>* Hardware: Gold<br>* Tuning Machines: Vintage Kluson<br>* Strap Buttons: Gold Shaller <br>* Bridge: Locking Tone Pro Tune-O-Matic<br>* Tailpiece: Locking Tone Pro<br>* Knobs: Black Top hat<br>* String Gauge: 10-46<br>* Case: Knaggs Hardshell",2017,Galaxy Graphic By Nicholas Ralph,4699.99,electric-guitars,solid-body,,https://images.reverb.com/image/upload/s--M9JUcebN--/v1623138283/cobldhfyx4a43fjpmpxr.jpg,https://images.reverb.com/image/upload/s---Io0zfar--/v1624925629/yjekxo5wnmcx3sujyijl.jpg,https://images.reverb.com/image/upload/s--bqIWteAS--/v1624925620/wybnymybm9ykkbbmasdz.jpg,https://images.reverb.com/image/upload/s--jdT2UjYI--/v1623138458/x6om5phlweyfiwjy5yxs.jpg,https://images.reverb.com/image/upload/s--N_VWWC3f--/v1624925604/jozewyrb2nnconlof8du.jpg,https://images.reverb.com/image/upload/s--o92Uxon7--/v1624925609/azxpqu5ks3dndzjh7eds.jpg,https://images.reverb.com/image/upload/s--c_UgTSqK--/v1623138106/ivfj6hndqqqfpombfikn.jpg,https://images.reverb.com/image/upload/s---cgJwaGK--/v1623137771/v6apsvxxjmci2o3sbgeo.jpg,https://images.reverb.com/image/upload/s--_6_oYfzq--/v1623137749/bjzwb7rdxpu7zgteg0lc.jpg,https://images.reverb.com/image/upload/s---uMIQSoD--/v1624925561/wnxwjbz6te9qkqejvcdr.jpg,https://images.reverb.com/image/upload/s--PhZKp9wK--/v1624925680/wfsuln9gy04fpieq5flr.jpg,https://images.reverb.com/image/upload/s---ieJuk_z--/v1624925695/vzqmcaphg7nzxeapw490.jpg,https://images.reverb.com/image/upload/s--R98-FGJN--/v1624925690/cnubvneyjs698ohkm3nc.jpg,https://images.reverb.com/image/upload/s--iwFJoTjU--/v1624925584/okyjxkjnub4phpavxvxy.jpg,https://images.reverb.com/image/upload/s--6GHxp5cT--/v1624925573/wzfbxbxgzms7qp2utgc6.jpg,https://images.reverb.com/image/upload/s--tft9ooGC--/v1624925644/dlt8powmta0d0e6gepyq.jpg,https://images.reverb.com/image/upload/s--CqQQIy1s--/v1624925514/jzz622kdqau0uxygzrra.jpg,https://images.reverb.com/image/upload/s--C5_392pG--/v1624925537/s4n9vh9exobz1dmux4o2.jpg,https://images.reverb.com/image/upload/s--e891tD8G--/v1624925551/kl0qe1fdgsgz1hbdxus8.jpg,https://images.reverb.com/image/upload/s--FO4Gf_jT--/v1624925592/ij4vypma6pqaggxjmkkx.jpg,https://images.reverb.com/image/upload/s--uKXCPUva--/v1624925647/ez6lvvdfvmql4kqbi7yb.jpg,https://images.reverb.com/image/upload/s--UpTp0Aut--/v1624925664/mcrjebb73ulholcp8o5k.jpg,https://images.reverb.com/image/upload/s--QRuwtiM1--/v1624925661/sagfufg8unozhy7sxekv.jpg,https://images.reverb.com/image/upload/s--HNi5sp_2--/v1624925666/ietonoxmso0qbqv1njtx.jpg,https://images.reverb.com/image/upload/s--h7Rc5npn--/v1623138471/kw1zpektwpflr4peynok.jpg,,true,75.0,,true,Guitars 18x6x45,,false,,false,2021-06-08T07:54:56Z,https://reverb.com/item/41089113-knaggs-steve-stevens-ssc-galaxy-graphic-by-nicholas-ralph-gold-harware-tier-2-bare-knuckle-38-ohsc,,41089113,,,0.5,4.5,false,US
